Transaction ID,Sales Date,Product Name,Category,Store,Region,Quantity,Sales Value,Cost,Sales Target
TX2509068394,2025-09-06,Pork Chops,Fresh,Polokwane,Limpopo,9,672.0,399.97,720.88
TX2509068440,2025-09-06,Lamb Stew,RTE,Polokwane,Limpopo,10,1095.83,760.36,1119.48
TX2509069121,2025-09-06,Mini Ribs,RTE,Polokwane,Limpopo,13,1140.95,769.94,1247.64
TX2509076735,2025-09-07,Rump Steak,Fresh,Polokwane,Limpopo,12,1584.31,1077.58,1711.41
TX2509071383,2025-09-07,Rump Steak,Fresh,Johannesburg,Gauteng,9,1221.25,702.26,1126.64
TX2509071247,2025-09-07,Beef Mince,Fresh,Pretoria,Gauteng,5,483.15,270.28,508.89
TX2509075415,2025-09-07,Russians,Processed,Johannesburg,Gauteng,7,318.47,213.35,293.24
TX2509071707,2025-09-07,Pork Chops,Fresh,Nelspruit,Mpumalanga,16,1262.98,829.14,1284.08
TX2509074023,2025-09-07,Rump Steak,Fresh,Johannesburg,Gauteng,11,1534.98,1073.47,1613.62
TX2509073614,2025-09-07,Beef Mince,Fresh,Nelspruit,Mpumalanga,5,487.68,299.23,493.14
TX2509075944,2025-09-07,Boerewors,Processed,Polokwane,Limpopo,17,1157.33,785.01,1233.21
TX2509076142,2025-09-07,Pork Chops,Fresh,Nelspruit,Mpumalanga,10,793.98,538.61,759.0
TX2509077523,2025-09-07,Beef Mince,Fresh,Pretoria,Gauteng,25,2386.23,1426.54,2483.81
TX2509078086,2025-09-07,Rump Steak,Fresh,Nelspruit,Mpumalanga,12,1557.52,912.54,1629.41
TX2509078312,2025-09-07,Rump Steak,Fresh,Nelspruit,Mpumalanga,20,2573.67,1699.43,2811.26
TX2509079243,2025-09-07,Lamb Stew,RTE,Pretoria,Gauteng,21,2258.36,1312.67,2170.54
TX2509072510,2025-09-07,Rump Steak,Fresh,Polokwane,Limpopo,13,1767.54,1037.63,1638.33
TX2509077645,2025-09-07,Mini Ribs,RTE,Nelspruit,Mpumalanga,4,361.1,240.41,374.23
TX2509078527,2025-09-07,Pork Chops,Fresh,Nelspruit,Mpumalanga,9,697.11,391.88,683.9
TX2509073920,2025-09-07,Chicken Wings,Fresh,Johannesburg,Gauteng,16,917.38,547.19,953.9
TX2509077413,2025-09-07,Rump Steak,Fresh,Pretoria,Gauteng,4,517.53,332.55,507.93
TX2509073660,2025-09-07,Lamb Stew,RTE,Pretoria,Gauteng,16,1721.2,1147.47,1578.96
TX2509073953,2025-09-07,Mini Ribs,RTE,Johannesburg,Gauteng,18,1621.82,1054.09,1782.22
TX2509073341,2025-09-07,Lamb Stew,RTE,Pretoria,Gauteng,12,1272.21,772.95,1377.34
TX2509081488,2025-09-08,Rump Steak,Fresh,Johannesburg,Gauteng,7,979.24,643.44,984.6
TX2509083111,2025-09-08,Russians,Processed,Nelspruit,Mpumalanga,7,302.9,190.99,324.19
TX2509085811,2025-09-08,Pork Chops,Fresh,Johannesburg,Gauteng,18,1338.2,781.03,1345.08
TX2509087990,2025-09-08,Russians,Processed,Nelspruit,Mpumalanga,11,506.75,284.44,531.95
TX2509082760,2025-09-08,Boerewors,Processed,Polokwane,Limpopo,11,697.6,439.61,745.47
TX2509086239,2025-09-08,Rump Steak,Fresh,Pretoria,Gauteng,6,814.16,502.73,839.88
TX2509085740,2025-09-08,Beef Mince,Fresh,Pretoria,Gauteng,15,1483.16,1019.7,1388.79
TX2509087130,2025-09-08,Mini Ribs,RTE,Pretoria,Gauteng,6,520.18,294.89,546.83
TX2509087878,2025-09-08,Boerewors,Processed,Pretoria,Gauteng,7,466.91,263.6,509.65
TX2509087296,2025-09-08,Beef Mince,Fresh,Pretoria,Gauteng,14,1307.78,914.6,1235.21
TX2509084481,2025-09-08,Mini Ribs,RTE,Polokwane,Limpopo,17,1549.15,924.71,1558.33
TX2509086848,2025-09-08,Boerewors,Processed,Nelspruit,Mpumalanga,14,924.07,561.06,895.64
TX2509082605,2025-09-08,Rump Steak,Fresh,Polokwane,Limpopo,5,688.04,416.22,630.25
TX2509085873,2025-09-08,Mini Ribs,RTE,Polokwane,Limpopo,16,1360.85,936.71,1326.59
TX2509087791,2025-09-08,Boerewors,Processed,Polokwane,Limpopo,12,752.36,467.97,797.27
TX2509083043,2025-09-08,Russians,Processed,Polokwane,Limpopo,9,401.46,248.17,369.16
TX2509081506,2025-09-08,Boerewors,Processed,Polokwane,Limpopo,2,132.17,88.01,128.5
TX2509088167,2025-09-08,Mini Ribs,RTE,Pretoria,Gauteng,19,1610.94,1119.03,1503.25
TX2509083167,2025-09-08,Boerewors,Processed,Pretoria,Gauteng,11,730.44,416.73,699.26
TX2509083930,2025-09-08,Boerewors,Processed,Johannesburg,Gauteng,13,817.23,568.48,865.95
TX2509082997,2025-09-08,Pork Chops,Fresh,Nelspruit,Mpumalanga,1,74.69,47.96,76.71
TX2509081839,2025-09-08,Pork Chops,Fresh,Polokwane,Limpopo,15,1168.8,707.38,1169.84
TX2509081468,2025-09-08,Russians,Processed,Polokwane,Limpopo,2,94.49,53.08,90.58
TX2509082662,2025-09-08,Pork Chops,Fresh,Pretoria,Gauteng,14,1125.44,711.32,1227.13
TX2509087977,2025-09-08,Pork Chops,Fresh,Pretoria,Gauteng,19,1477.19,1012.03,1466.25
TX2509082601,2025-09-08,Russians,Processed,Pretoria,Gauteng,15,660.75,385.51,645.98
TX2509089783,2025-09-08,Pork Chops,Fresh,Johannesburg,Gauteng,17,1380.32,787.81,1244.61
TX2509098134,2025-09-09,Russians,Processed,Nelspruit,Mpumalanga,8,349.06,211.38,382.28
TX2509095937,2025-09-09,Mini Ribs,RTE,Pretoria,Gauteng,10,855.94,537.15,842.96
TX2509094162,2025-09-09,Pork Chops,Fresh,Johannesburg,Gauteng,18,1353.08,894.79,1352.4
TX2509098109,2025-09-09,Pork Chops,Fresh,Polokwane,Limpopo,7,568.75,345.08,614.74
TX2509097586,2025-09-09,Rump Steak,Fresh,Johannesburg,Gauteng,13,1765.59,1232.83,1741.97
TX2509099910,2025-09-09,Russians,Processed,Polokwane,Limpopo,9,423.56,270.42,437.33
TX2509094041,2025-09-09,Chicken Wings,Fresh,Johannesburg,Gauteng,6,314.96,214.58,293.99
TX2509096125,2025-09-09,Chicken Wings,Fresh,Polokwane,Limpopo,13,736.98,506.85,701.43
TX2509096726,2025-09-09,Pork Chops,Fresh,Johannesburg,Gauteng,13,1030.51,608.93,1040.78
TX2509091026,2025-09-09,Boerewors,Processed,Johannesburg,Gauteng,2,125.6,86.63,134.66
TX2509092153,2025-09-09,Lamb Stew,RTE,Johannesburg,Gauteng,12,1384.32,891.49,1370.28
TX2509098321,2025-09-09,Russians,Processed,Polokwane,Limpopo,18,807.78,504.87,763.99
TX2509093772,2025-09-09,Chicken Wings,Fresh,Nelspruit,Mpumalanga,12,628.09,438.84,587.65
TX2509097628,2025-09-09,Mini Ribs,RTE,Johannesburg,Gauteng,17,1516.23,858.58,1406.41
TX2509092473,2025-09-09,Lamb Stew,RTE,Johannesburg,Gauteng,12,1359.26,913.22,1333.68
TX2509104536,2025-09-10,Pork Chops,Fresh,Pretoria,Gauteng,10,795.26,539.67,819.44
TX2509102534,2025-09-10,Chicken Wings,Fresh,Pretoria,Gauteng,11,615.71,417.88,597.34
TX2509108328,2025-09-10,Chicken Wings,Fresh,Johannesburg,Gauteng,15,858.39,571.08,840.68
TX2509109463,2025-09-10,Pork Chops,Fresh,Pretoria,Gauteng,9,677.69,428.66,646.75
TX2509108899,2025-09-10,Russians,Processed,Nelspruit,Mpumalanga,9,404.78,274.4,433.15
TX2509105546,2025-09-10,Beef Mince,Fresh,Johannesburg,Gauteng,8,743.7,447.95,809.75
TX2509107531,2025-09-10,Beef Mince,Fresh,Johannesburg,Gauteng,4,378.39,221.23,415.85
TX2509102221,2025-09-10,Chicken Wings,Fresh,Pretoria,Gauteng,9,512.26,291.91,499.57
TX2509102021,2025-09-10,Russians,Processed,Johannesburg,Gauteng,19,847.2,587.03,910.05
TX2509102007,2025-09-10,Pork Chops,Fresh,Polokwane,Limpopo,15,1187.94,711.41,1131.92
TX2509104088,2025-09-10,Beef Mince,Fresh,Johannesburg,Gauteng,10,988.48,549.76,1067.48
TX2509109064,2025-09-10,Boerewors,Processed,Nelspruit,Mpumalanga,14,933.1,631.58,887.36
TX2509107497,2025-09-10,Pork Chops,Fresh,Johannesburg,Gauteng,17,1307.1,908.53,1303.63
TX2509101683,2025-09-10,Rump Steak,Fresh,Nelspruit,Mpumalanga,9,1217.79,695.14,1274.32
TX2509105024,2025-09-10,Mini Ribs,RTE,Johannesburg,Gauteng,11,956.96,665.51,938.83
TX2509102211,2025-09-10,Russians,Processed,Johannesburg,Gauteng,8,360.27,214.38,368.29
TX2509106924,2025-09-10,Lamb Stew,RTE,Polokwane,Limpopo,17,1934.45,1151.99,1985.66
TX2509104286,2025-09-10,Russians,Processed,Johannesburg,Gauteng,11,505.35,341.88,538.8
TX2509105059,2025-09-10,Chicken Wings,Fresh,Polokwane,Limpopo,10,537.19,325.04,568.34
TX2509109436,2025-09-10,Lamb Stew,RTE,Pretoria,Gauteng,9,1026.51,678.52,1040.06
TX2509105158,2025-09-10,Beef Mince,Fresh,Johannesburg,Gauteng,18,1659.26,1089.91,1567.15
TX2509105457,2025-09-10,Mini Ribs,RTE,Johannesburg,Gauteng,11,995.75,572.94,1042.44
TX2509105480,2025-09-10,Russians,Processed,Polokwane,Limpopo,10,431.0,297.45,412.06
TX2509102355,2025-09-10,Boerewors,Processed,Johannesburg,Gauteng,7,448.68,303.15,417.5
TX2509108574,2025-09-10,Rump Steak,Fresh,Polokwane,Limpopo,1,132.3,73.32,142.87
TX2509105707,2025-09-10,Mini Ribs,RTE,Johannesburg,Gauteng,1,90.03,56.57,94.88
TX2509108263,2025-09-10,Rump Steak,Fresh,Nelspruit,Mpumalanga,10,1396.42,868.61,1425.48
TX2509102810,2025-09-10,Mini Ribs,RTE,Pretoria,Gauteng,14,1200.68,711.67,1278.34
TX2509108905,2025-09-10,Beef Mince,Fresh,Polokwane,Limpopo,10,908.97,534.32,846.68
TX2509105192,2025-09-10,Pork Chops,Fresh,Pretoria,Gauteng,16,1232.81,795.11,1340.37
TX2509107663,2025-09-10,Chicken Wings,Fresh,Johannesburg,Gauteng,11,608.45,386.01,616.99
TX2509105429,2025-09-10,Chicken Wings,Fresh,Johannesburg,Gauteng,14,761.59,431.27,783.38
TX2509103261,2025-09-10,Chicken Wings,Fresh,Nelspruit,Mpumalanga,9,482.73,337.81,444.55
TX2509105704,2025-09-10,Lamb Stew,RTE,Nelspruit,Mpumalanga,8,905.63,542.21,947.94
TX2509103415,2025-09-10,Russians,Processed,Polokwane,Limpopo,15,648.28,439.16,602.96
TX2509101300,2025-09-10,Beef Mince,Fresh,Nelspruit,Mpumalanga,17,1594.79,1017.97,1462.04
TX2509104588,2025-09-10,Rump Steak,Fresh,Nelspruit,Mpumalanga,11,1424.05,861.32,1382.3
TX2509104673,2025-09-10,Lamb Stew,RTE,Johannesburg,Gauteng,12,1335.75,764.0,1403.7
TX2509103859,2025-09-10,Boerewors,Processed,Polokwane,Limpopo,15,944.12,598.79,971.95
TX2509118148,2025-09-11,Mini Ribs,RTE,Nelspruit,Mpumalanga,10,923.83,643.36,890.49
TX2509111289,2025-09-11,Rump Steak,Fresh,Nelspruit,Mpumalanga,7,921.55,612.97,830.32
TX2509111636,2025-09-11,Pork Chops,Fresh,Nelspruit,Mpumalanga,6,485.75,278.95,486.51
TX2509115546,2025-09-11,Lamb Stew,RTE,Johannesburg,Gauteng,12,1324.27,837.7,1276.33
TX2509114850,2025-09-11,Boerewors,Processed,Johannesburg,Gauteng,7,476.29,322.38,503.06
TX2509112963,2025-09-11,Pork Chops,Fresh,Nelspruit,Mpumalanga,14,1067.76,623.39,964.38
TX2509116088,2025-09-11,Russians,Processed,Nelspruit,Mpumalanga,11,499.51,284.05,493.13
TX2509113642,2025-09-11,Chicken Wings,Fresh,Nelspruit,Mpumalanga,11,617.17,354.5,642.09
TX2509113893,2025-09-11,Russians,Processed,Johannesburg,Gauteng,13,559.82,375.96,596.76
TX2509116473,2025-09-11,Boerewors,Processed,Johannesburg,Gauteng,11,701.92,428.27,671.65
TX2509113895,2025-09-11,Beef Mince,Fresh,Johannesburg,Gauteng,15,1356.6,799.96,1407.21
TX2509117997,2025-09-11,Pork Chops,Fresh,Polokwane,Limpopo,22,1800.03,1163.61,1898.22
TX2509111729,2025-09-11,Chicken Wings,Fresh,Johannesburg,Gauteng,8,435.19,261.24,441.85
TX2509114371,2025-09-11,Chicken Wings,Fresh,Johannesburg,Gauteng,18,1000.2,600.48,1001.83
TX2509114874,2025-09-11,Mini Ribs,RTE,Nelspruit,Mpumalanga,18,1623.96,1104.77,1757.06
TX2509118843,2025-09-11,Mini Ribs,RTE,Polokwane,Limpopo,16,1356.66,939.65,1239.39
TX2509115550,2025-09-11,Chicken Wings,Fresh,Polokwane,Limpopo,11,602.69,388.72,542.93
TX2509116784,2025-09-11,Russians,Processed,Polokwane,Limpopo,3,139.75,80.16,135.48
TX2509113722,2025-09-11,Beef Mince,Fresh,Polokwane,Limpopo,12,1154.54,686.91,1220.83
TX2509118122,2025-09-11,Chicken Wings,Fresh,Johannesburg,Gauteng,5,264.67,164.04,285.64
TX2509114760,2025-09-11,Lamb Stew,RTE,Johannesburg,Gauteng,12,1292.9,733.81,1252.25
TX2509112526,2025-09-11,Beef Mince,Fresh,Nelspruit,Mpumalanga,8,751.93,507.83,734.29
TX2509114765,2025-09-11,Chicken Wings,Fresh,Polokwane,Limpopo,5,268.2,172.7,274.63
TX2509118722,2025-09-11,Lamb Stew,RTE,Polokwane,Limpopo,11,1206.47,693.99,1138.62
TX2509115363,2025-09-11,Lamb Stew,RTE,Pretoria,Gauteng,15,1705.06,1039.51,1837.26
TX2509118021,2025-09-11,Beef Mince,Fresh,Polokwane,Limpopo,17,1600.0,961.85,1671.5
TX2509125890,2025-09-12,Mini Ribs,RTE,Pretoria,Gauteng,6,540.59,343.42,493.0
TX2509128759,2025-09-12,Lamb Stew,RTE,Pretoria,Gauteng,8,906.23,541.2,820.92
TX2509129077,2025-09-12,Rump Steak,Fresh,Pretoria,Gauteng,15,2085.11,1258.27,1909.84
TX2509126301,2025-09-12,Pork Chops,Fresh,Nelspruit,Mpumalanga,4,307.53,200.08,279.35
TX2509129624,2025-09-12,Russians,Processed,Nelspruit,Mpumalanga,16,697.55,385.32,704.84
TX2509128297,2025-09-12,Mini Ribs,RTE,Johannesburg,Gauteng,6,536.4,330.23,587.39
TX2509123662,2025-09-12,Chicken Wings,Fresh,Pretoria,Gauteng,12,649.74,374.85,604.55
TX2509129571,2025-09-12,Rump Steak,Fresh,Nelspruit,Mpumalanga,10,1312.09,850.92,1279.5
TX2509121183,2025-09-12,Beef Mince,Fresh,Nelspruit,Mpumalanga,13,1282.48,875.92,1408.57
TX2509126542,2025-09-12,Lamb Stew,RTE,Pretoria,Gauteng,1,105.26,69.71,107.95
TX2509125470,2025-09-12,Russians,Processed,Polokwane,Limpopo,16,719.56,435.03,715.92
TX2509129805,2025-09-12,Chicken Wings,Fresh,Polokwane,Limpopo,15,801.18,559.71,841.48
TX2509128533,2025-09-12,Rump Steak,Fresh,Pretoria,Gauteng,20,2598.22,1465.13,2371.24
TX2509129728,2025-09-12,Chicken Wings,Fresh,Johannesburg,Gauteng,9,517.23,297.73,550.08
TX2509128412,2025-09-12,Lamb Stew,RTE,Nelspruit,Mpumalanga,10,1055.01,643.68,1065.25
TX2509124139,2025-09-12,Russians,Processed,Johannesburg,Gauteng,9,420.11,293.96,387.77
TX2509128495,2025-09-12,Beef Mince,Fresh,Johannesburg,Gauteng,12,1169.56,794.53,1125.8
TX2509126759,2025-09-12,Boerewors,Processed,Polokwane,Limpopo,11,706.88,433.11,738.03
TX2509134446,2025-09-13,Beef Mince,Fresh,Polokwane,Limpopo,13,1284.9,840.42,1399.82
TX2509135685,2025-09-13,Lamb Stew,RTE,Nelspruit,Mpumalanga,6,687.02,479.45,621.13
TX2509139672,2025-09-13,Pork Chops,Fresh,Pretoria,Gauteng,1,74.97,41.51,77.92
TX2509131962,2025-09-13,Boerewors,Processed,Nelspruit,Mpumalanga,11,721.0,435.07,765.54
TX2509131920,2025-09-13,Mini Ribs,RTE,Johannesburg,Gauteng,12,1108.35,739.13,1159.3
TX2509134397,2025-09-13,Russians,Processed,Polokwane,Limpopo,14,634.14,440.42,634.26
TX2509135571,2025-09-13,Beef Mince,Fresh,Polokwane,Limpopo,5,470.95,300.07,513.15
TX2509133529,2025-09-13,Chicken Wings,Fresh,Johannesburg,Gauteng,24,1356.9,783.53,1297.32
TX2509132688,2025-09-13,Mini Ribs,RTE,Nelspruit,Mpumalanga,16,1373.21,812.32,1408.84
TX2509132562,2025-09-13,Pork Chops,Fresh,Polokwane,Limpopo,2,154.26,97.29,146.22
TX2509132968,2025-09-13,Pork Chops,Fresh,Johannesburg,Gauteng,8,632.74,423.03,575.04
TX2509131762,2025-09-13,Rump Steak,Fresh,Nelspruit,Mpumalanga,10,1379.95,959.32,1242.87
TX2509136767,2025-09-13,Boerewors,Processed,Polokwane,Limpopo,18,1215.81,756.92,1301.8
TX2509135139,2025-09-13,Chicken Wings,Fresh,Polokwane,Limpopo,8,459.74,270.91,439.0
TX2509138476,2025-09-13,Boerewors,Processed,Nelspruit,Mpumalanga,9,556.67,357.67,528.25
TX2509137545,2025-09-13,Pork Chops,Fresh,Johannesburg,Gauteng,18,1350.6,793.35,1359.76
TX2509133112,2025-09-13,Russians,Processed,Nelspruit,Mpumalanga,9,419.13,253.95,413.7
TX2509138214,2025-09-13,Mini Ribs,RTE,Johannesburg,Gauteng,19,1739.2,1044.88,1890.17
TX2509149238,2025-09-14,Russians,Processed,Nelspruit,Mpumalanga,11,470.58,302.26,469.88
TX2509141947,2025-09-14,Lamb Stew,RTE,Nelspruit,Mpumalanga,15,1665.75,1044.74,1551.92
TX2509149210,2025-09-14,Boerewors,Processed,Johannesburg,Gauteng,16,1047.81,577.18,975.81
TX2509144778,2025-09-14,Russians,Processed,Pretoria,Gauteng,9,406.73,268.03,436.69
TX2509147826,2025-09-14,Boerewors,Processed,Polokwane,Limpopo,7,454.83,257.74,446.56
TX2509146457,2025-09-14,Beef Mince,Fresh,Nelspruit,Mpumalanga,10,926.41,565.93,877.38
TX2509149543,2025-09-14,Russians,Processed,Johannesburg,Gauteng,10,462.99,267.01,505.87
TX2509146604,2025-09-14,Rump Steak,Fresh,Nelspruit,Mpumalanga,10,1415.29,960.9,1471.74
TX2509142564,2025-09-14,Mini Ribs,RTE,Pretoria,Gauteng,14,1185.19,753.74,1204.68
TX2509141066,2025-09-14,Boerewors,Processed,Pretoria,Gauteng,15,1017.0,662.16,944.97
TX2509149981,2025-09-14,Pork Chops,Fresh,Johannesburg,Gauteng,14,1141.03,760.74,1100.62
TX2509149555,2025-09-14,Pork Chops,Fresh,Polokwane,Limpopo,12,896.93,543.08,937.82
TX2509146630,2025-09-14,Pork Chops,Fresh,Nelspruit,Mpumalanga,2,159.64,95.25,151.61
TX2509146005,2025-09-14,Lamb Stew,RTE,Pretoria,Gauteng,14,1513.07,837.12,1452.81
TX2509145201,2025-09-14,Beef Mince,Fresh,Johannesburg,Gauteng,15,1379.47,826.45,1249.63
TX2509147710,2025-09-14,Russians,Processed,Polokwane,Limpopo,16,719.99,478.42,779.6
TX2509149169,2025-09-14,Lamb Stew,RTE,Pretoria,Gauteng,15,1585.99,990.48,1614.37
TX2509148494,2025-09-14,Russians,Processed,Johannesburg,Gauteng,16,754.65,520.93,828.33
TX2509144995,2025-09-14,Pork Chops,Fresh,Pretoria,Gauteng,12,919.71,555.3,991.14
TX2509144777,2025-09-14,Lamb Stew,RTE,Nelspruit,Mpumalanga,10,1047.21,663.72,1099.82
TX2509143984,2025-09-14,Russians,Processed,Johannesburg,Gauteng,9,395.47,220.38,386.44
TX2509149822,2025-09-14,Russians,Processed,Polokwane,Limpopo,6,278.08,190.35,257.12
TX2509146903,2025-09-14,Mini Ribs,RTE,Pretoria,Gauteng,1,92.07,50.78,90.62
TX2509142138,2025-09-14,Mini Ribs,RTE,Nelspruit,Mpumalanga,16,1461.12,873.57,1332.67
TX2509148497,2025-09-14,Lamb Stew,RTE,Polokwane,Limpopo,10,1059.06,717.17,1129.64
TX2509142822,2025-09-14,Chicken Wings,Fresh,Johannesburg,Gauteng,8,419.74,291.74,442.84
TX2509143412,2025-09-14,Chicken Wings,Fresh,Johannesburg,Gauteng,8,427.77,247.42,401.25
TX2509145575,2025-09-14,Chicken Wings,Fresh,Pretoria,Gauteng,8,452.23,281.8,424.31
TX2509149980,2025-09-14,Rump Steak,Fresh,Polokwane,Limpopo,17,2306.39,1344.5,2508.27
TX2509142505,2025-09-14,Rump Steak,Fresh,Pretoria,Gauteng,15,2120.74,1418.58,2223.05
TX2509158993,2025-09-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,7,396.93,239.86,389.14
TX2509159956,2025-09-15,Mini Ribs,RTE,Pretoria,Gauteng,7,626.41,404.05,648.69
TX2509155381,2025-09-15,Lamb Stew,RTE,Polokwane,Limpopo,16,1783.71,1237.17,1689.18
TX2509152894,2025-09-15,Rump Steak,Fresh,Pretoria,Gauteng,9,1213.72,802.92,1298.31
TX2509157590,2025-09-15,Chicken Wings,Fresh,Polokwane,Limpopo,11,590.81,363.08,632.46
TX2509152799,2025-09-15,Rump Steak,Fresh,Polokwane,Limpopo,9,1161.94,767.14,1264.68
TX2509158149,2025-09-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,16,846.47,509.23,868.95
TX2509153456,2025-09-15,Rump Steak,Fresh,Pretoria,Gauteng,9,1200.23,730.46,1081.28
TX2509159411,2025-09-15,Lamb Stew,RTE,Johannesburg,Gauteng,11,1261.04,873.66,1233.23
TX2509156954,2025-09-15,Russians,Processed,Pretoria,Gauteng,10,468.42,280.41,452.36
TX2509155756,2025-09-15,Chicken Wings,Fresh,Pretoria,Gauteng,23,1314.05,851.11,1263.05
TX2509151743,2025-09-15,Boerewors,Processed,Polokwane,Limpopo,6,401.15,277.92,393.15
TX2509152234,2025-09-15,Rump Steak,Fresh,Nelspruit,Mpumalanga,13,1775.89,995.85,1667.65
TX2509157746,2025-09-15,Mini Ribs,RTE,Polokwane,Limpopo,8,722.48,418.18,762.59
TX2509152136,2025-09-15,Boerewors,Processed,Polokwane,Limpopo,10,642.51,369.72,618.64
TX2509155456,2025-09-15,Lamb Stew,RTE,Polokwane,Limpopo,9,994.78,558.34,1079.07
TX2509153388,2025-09-15,Boerewors,Processed,Pretoria,Gauteng,19,1244.51,697.46,1295.03
TX2509159193,2025-09-15,Russians,Processed,Nelspruit,Mpumalanga,14,599.34,351.88,652.21
TX2509154519,2025-09-15,Chicken Wings,Fresh,Polokwane,Limpopo,11,631.37,390.86,568.91
TX2509156253,2025-09-15,Russians,Processed,Polokwane,Limpopo,14,616.52,355.06,666.42
TX2509155487,2025-09-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,5,286.14,197.9,263.43
TX2509154927,2025-09-15,Pork Chops,Fresh,Polokwane,Limpopo,8,618.25,372.47,642.41
TX2509153375,2025-09-15,Boerewors,Processed,Johannesburg,Gauteng,9,581.72,374.65,576.25
TX2509153339,2025-09-15,Lamb Stew,RTE,Polokwane,Limpopo,16,1819.87,1224.86,1861.11
TX2509153213,2025-09-15,Lamb Stew,RTE,Johannesburg,Gauteng,11,1203.55,745.25,1141.47
TX2509152114,2025-09-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,8,442.48,300.61,457.7
TX2509158462,2025-09-15,Mini Ribs,RTE,Nelspruit,Mpumalanga,4,341.97,216.26,314.37
TX2509156501,2025-09-15,Pork Chops,Fresh,Pretoria,Gauteng,17,1274.04,889.01,1288.24
TX2509157680,2025-09-15,Boerewors,Processed,Pretoria,Gauteng,8,541.67,318.8,534.63
TX2509156809,2025-09-15,Rump Steak,Fresh,Polokwane,Limpopo,1,135.5,78.97,128.05
TX2509152958,2025-09-15,Mini Ribs,RTE,Johannesburg,Gauteng,16,1431.17,891.84,1554.89
TX2509155362,2025-09-15,Beef Mince,Fresh,Johannesburg,Gauteng,11,1044.25,708.51,1082.21
TX2509159283,2025-09-15,Mini Ribs,RTE,Polokwane,Limpopo,7,627.85,356.34,628.2
TX2509156781,2025-09-15,Russians,Processed,Polokwane,Limpopo,9,412.84,248.28,423.0
TX2509153397,2025-09-15,Chicken Wings,Fresh,Nelspruit,Mpumalanga,15,836.46,550.55,887.4
TX2509154731,2025-09-15,Beef Mince,Fresh,Polokwane,Limpopo,28,2567.56,1672.86,2539.25
TX2509153495,2025-09-15,Pork Chops,Fresh,Polokwane,Limpopo,17,1390.96,872.59,1512.2
TX2509159631,2025-09-15,Mini Ribs,RTE,Polokwane,Limpopo,6,516.46,316.65,497.72
TX2509166363,2025-09-16,Chicken Wings,Fresh,Pretoria,Gauteng,13,724.59,495.48,758.75
TX2509169185,2025-09-16,Lamb Stew,RTE,Johannesburg,Gauteng,21,2380.17,1429.11,2252.57
TX2509166922,2025-09-16,Lamb Stew,RTE,Johannesburg,Gauteng,18,2036.88,1189.6,2074.96
TX2509161285,2025-09-16,Mini Ribs,RTE,Pretoria,Gauteng,18,1650.16,915.78,1510.69
TX2509161670,2025-09-16,Beef Mince,Fresh,Johannesburg,Gauteng,16,1456.66,891.33,1514.3
TX2509168289,2025-09-16,Pork Chops,Fresh,Nelspruit,Mpumalanga,6,485.63,312.68,508.67
TX2509165346,2025-09-16,Rump Steak,Fresh,Nelspruit,Mpumalanga,14,1976.93,1367.62,1906.86
TX2509164236,2025-09-16,Boerewors,Processed,Polokwane,Limpopo,14,909.8,505.98,930.1
TX2509168519,2025-09-16,Rump Steak,Fresh,Pretoria,Gauteng,12,1638.14,1010.03,1495.75
TX2509165503,2025-09-16,Mini Ribs,RTE,Johannesburg,Gauteng,13,1178.4,789.97,1198.91
TX2509169414,2025-09-16,Beef Mince,Fresh,Polokwane,Limpopo,1,97.14,57.87,96.01
TX2509164206,2025-09-16,Russians,Processed,Johannesburg,Gauteng,2,91.73,50.69,83.79
TX2509161284,2025-09-16,Mini Ribs,RTE,Nelspruit,Mpumalanga,13,1162.43,727.37,1066.09
TX2509164711,2025-09-16,Rump Steak,Fresh,Nelspruit,Mpumalanga,16,2099.91,1373.1,1928.81
TX2509161664,2025-09-16,Russians,Processed,Johannesburg,Gauteng,13,591.05,346.95,601.12
TX2509163595,2025-09-16,Lamb Stew,RTE,Pretoria,Gauteng,5,562.4,325.84,515.73
TX2509162065,2025-09-16,Russians,Processed,Polokwane,Limpopo,9,397.89,220.55,424.35
TX2509165698,2025-09-16,Boerewors,Processed,Nelspruit,Mpumalanga,9,576.6,366.83,595.32
TX2509161790,2025-09-16,Lamb Stew,RTE,Polokwane,Limpopo,19,2041.77,1242.67,1938.58
TX2509161167,2025-09-16,Mini Ribs,RTE,Nelspruit,Mpumalanga,13,1202.86,766.45,1275.16
TX2509169146,2025-09-16,Rump Steak,Fresh,Pretoria,Gauteng,14,1846.37,1126.73,1891.73
TX2509163096,2025-09-16,Pork Chops,Fresh,Nelspruit,Mpumalanga,14,1129.42,684.21,1170.24
TX2509168667,2025-09-16,Lamb Stew,RTE,Pretoria,Gauteng,16,1740.11,1137.64,1715.69
TX2509166454,2025-09-16,Mini Ribs,RTE,Polokwane,Limpopo,5,431.72,293.64,443.98
TX2509164884,2025-09-16,Boerewors,Processed,Pretoria,Gauteng,12,755.29,423.1,817.14
TX2509171555,2025-09-17,Mini Ribs,RTE,Pretoria,Gauteng,12,1110.05,728.7,1052.79
